iter	R2	RMSE
1821	0.9823197955	4978.223388
1822	0.9823203684	4978.142729
1823	0.9823207364	4978.090918
1824	0.9823212995	4978.011642
1825	0.9823217038	4977.954713
1826	0.9823223229	4977.86755
1827	0.9823225454	4977.836225
1828	0.9823229248	4977.782808
1829	0.9823233777	4977.719034
1830	0.9823239539	4977.637908
1831	0.9823243933	4977.576041
1832	0.982324617	4977.544548
1833	0.9823253879	4977.435996
1834	0.9823256433	4977.400037
1835	0.9823262538	4977.314066
1836	0.9823266563	4977.257393
1837	0.9823273735	4977.156404
1838	0.9823276345	4977.119646
1839	0.9823283135	4977.02403
1840	0.9823288918	4976.942596
1841	0.982329321	4976.882154
1842	0.9823296533	4976.83536
1843	0.9823303078	4976.743195
1844	0.9823307851	4976.67597
1845	0.9823314306	4976.585072
1846	0.982332433	4976.443895
1847	0.9823332922	4976.322884
1848	0.9823340553	4976.215418
1849	0.9823346794	4976.127519
1850	0.9823354778	4976.015067
1851	0.9823362574	4975.905251
1852	0.9823366315	4975.852555
1853	0.9823371594	4975.778204
1854	0.9823377636	4975.693099
1855	0.9823388851	4975.535123
1856	0.9823394784	4975.451554
1857	0.9823403353	4975.330846
1858	0.9823406918	4975.280623
1859	0.9823412059	4975.208212
1860	0.9823413929	4975.181858
1861	0.9823419998	4975.09636
1862	0.9823424407	4975.034251
1863	0.9823429169	4974.967166
1864	0.9823431793	4974.930206
1865	0.9823433493	4974.906252
1866	0.9823436979	4974.85714
1867	0.9823442017	4974.786163
1868	0.9823446562	4974.722137
1869	0.9823449205	4974.684906
1870	0.9823452224	4974.642367
1871	0.9823459215	4974.543868
1872	0.9823462429	4974.498594
1873	0.9823466647	4974.439167
1874	0.9823471126	4974.376057
1875	0.9823478835	4974.267443
1876	0.9823481156	4974.234744
1877	0.9823483425	4974.202773
1878	0.9823487036	4974.151883
1879	0.9823489846	4974.112299
1880	0.9823494337	4974.049009
1881	0.9823500101	4973.967805
1882	0.9823503761	4973.916222
1883	0.9823509187	4973.839771
1884	0.9823514682	4973.762335
1885	0.9823521249	4973.669804
1886	0.9823530619	4973.537759
1887	0.9823538871	4973.421477
1888	0.9823542666	4973.367993
1889	0.9823549383	4973.27334
1890	0.9823555651	4973.185003
1891	0.9823556502	4973.173008
1892	0.9823560232	4973.120453
1893	0.9823564122	4973.065631
1894	0.9823573936	4972.927315
1895	0.9823578938	4972.856819
1896	0.9823584736	4972.775106
1897	0.9823587685	4972.733536
1898	0.9823591956	4972.673345
1899	0.98235953	4972.626209
1900	0.9823600867	4972.547742
1901	0.9823605311	4972.485109
1902	0.9823610267	4972.415262
1903	0.9823615997	4972.33449
1904	0.9823619033	4972.291697
1905	0.9823626627	4972.184658
1906	0.982363055	4972.129358
1907	0.982363406	4972.079888
1908	0.9823641373	4971.9768
1909	0.982364805	4971.882674
1910	0.982365671	4971.760602
1911	0.9823661808	4971.688729
1912	0.9823671222	4971.556015
1913	0.9823681228	4971.414964
1914	0.9823684681	4971.366278
1915	0.9823687567	4971.3256
1916	0.9823691692	4971.267435
1917	0.9823692805	4971.251751
1918	0.9823694949	4971.221516
1919	0.9823697841	4971.180753
1920	0.9823700643	4971.141243
1921	0.9823703459	4971.101537
1922	0.9823708359	4971.032464
1923	0.9823712529	4970.973672
1924	0.9823717697	4970.9008
1925	0.9823725781	4970.786818
1926	0.982372809	4970.754273
1927	0.9823736572	4970.634671
1928	0.9823738576	4970.606415
1929	0.9823744839	4970.51811
1930	0.9823753068	4970.402065
1931	0.9823756622	4970.351952
1932	0.9823757663	4970.337275
1933	0.9823761873	4970.277917
1934	0.9823765652	4970.224624
1935	0.9823772351	4970.130166
1936	0.9823778308	4970.046155
1937	0.9823781429	4970.00215
1938	0.9823787234	4969.920278
1939	0.9823790506	4969.874142
1940	0.9823797445	4969.776284
1941	0.9823806377	4969.650326
1942	0.9823816029	4969.514203
1943	0.982381773	4969.490205
1944	0.9823823599	4969.407436
1945	0.9823828225	4969.342193
1946	0.9823834694	4969.25096
1947	0.9823837931	4969.205306
1948	0.9823844369	4969.114497
1949	0.9823846835	4969.07972
1950	0.9823851024	4969.020636
1951	0.9823853447	4968.986458
1952	0.9823858817	4968.910715
1953	0.9823869022	4968.766772
1954	0.9823872027	4968.724389
1955	0.9823878759	4968.629429
1956	0.9823880491	4968.604989
1957	0.98238841	4968.554094
1958	0.9823889869	4968.472705
1959	0.9823893047	4968.427884
1960	0.9823893916	4968.415623
1961	0.9823896772	4968.375329
1962	0.9823902631	4968.29268
1963	0.9823906839	4968.233321
1964	0.982391117	4968.17223
1965	0.982391491	4968.119472
1966	0.9823921141	4968.031565
1967	0.9823925428	4967.971089
1968	0.9823926817	4967.95149
1969	0.9823931253	4967.888902
1970	0.9823933876	4967.851903
1971	0.9823938642	4967.78466
1972	0.9823942405	4967.731571
1973	0.9823944946	4967.695731
1974	0.9823949315	4967.63409
1975	0.9823955252	4967.550328
1976	0.982395857	4967.503505
1977	0.9823962323	4967.450558
1978	0.9823971522	4967.320771
1979	0.9823973214	4967.296891
1980	0.9823978946	4967.216012
1981	0.9823982319	4967.168425
1982	0.9823989264	4967.070435
1983	0.9823997205	4966.958384
1984	0.982400331	4966.872235
1985	0.9824005246	4966.844921
1986	0.9824009617	4966.783236
1987	0.9824015995	4966.693237
1988	0.9824019888	4966.638307
1989	0.9824023555	4966.586555
1990	0.9824029216	4966.506676
1991	0.9824034863	4966.426988
1992	0.9824038881	4966.370278
1993	0.9824044382	4966.292653
1994	0.9824044831	4966.286317
1995	0.9824048042	4966.240991
1996	0.9824050966	4966.199733
1997	0.9824057024	4966.114233
1998	0.9824066392	4965.982023
1999	0.9824070373	4965.925836
2000	0.9824073735	4965.878385
2001	0.9824080162	4965.787689
2002	0.9824085709	4965.709396
2003	0.9824088917	4965.664114
2004	0.9824093809	4965.595071
2005	0.982409519	4965.57558
2006	0.9824097984	4965.536146
2007	0.9824102285	4965.47543
2008	0.9824105744	4965.426615
2009	0.9824109874	4965.36832
2010	0.9824111439	4965.34623
2011	0.9824113051	4965.323474
2012	0.9824123034	4965.182556
2013	0.9824125183	4965.152228
2014	0.9824129315	4965.093899
2015	0.9824137724	4964.975204
2016	0.982414279	4964.903691
2017	0.9824146659	4964.849067
2018	0.9824155082	4964.730162
2019	0.9824160415	4964.65488
2020	0.9824167688	4964.552205
2021	0.9824170937	4964.506336
2022	0.9824175796	4964.437741
2023	0.9824179186	4964.389888
2024	0.982418187	4964.351984
2025	0.9824184878	4964.309522
2026	0.9824192384	4964.203559
2027	0.9824199484	4964.103319
2028	0.9824204037	4964.039024
2029	0.9824204413	4964.033725
2030	0.9824210352	4963.949872
2031	0.9824218343	4963.837044
2032	0.9824226103	4963.72747
2033	0.9824229157	4963.684353
2034	0.9824235677	4963.592289
2035	0.9824240697	4963.521408
2036	0.9824251141	4963.373937
2037	0.9824253099	4963.346292
2038	0.9824258876	4963.264706
2039	0.9824261247	4963.231226
2040	0.9824269064	4963.12084
2041	0.9824274306	4963.046825
2042	0.9824277209	4963.005822
2043	0.982427868	4962.985049
2044	0.9824284333	4962.905227
2045	0.982428636	4962.876603
2046	0.9824290173	4962.822756
2047	0.982429594	4962.741303
2048	0.9824298923	4962.699179
2049	0.9824302479	4962.648964
2050	0.9824304572	4962.619397
2051	0.982430927	4962.553049
2052	0.9824314477	4962.479506
2053	0.9824317029	4962.443465
2054	0.9824326158	4962.314532
2055	0.9824331933	4962.232973
2056	0.982433365	4962.208713
2057	0.9824336319	4962.171022
2058	0.9824344449	4962.056193
2059	0.9824346855	4962.022209
2060	0.9824349988	4961.977958
2061	0.9824360262	4961.832843
2062	0.9824367814	4961.726172
2063	0.9824371177	4961.678664
2064	0.9824373943	4961.639596
2065	0.9824381961	4961.52633
2066	0.9824386127	4961.46748
2067	0.982439104	4961.398086
2068	0.9824395409	4961.336358
2069	0.9824397179	4961.311359
2070	0.9824401962	4961.243796
2071	0.9824408465	4961.151928
2072	0.9824415365	4961.05445
2073	0.9824421498	4960.967796
2074	0.9824427571	4960.88201
2075	0.9824436672	4960.753428
2076	0.9824444658	4960.640601
2077	0.9824451273	4960.547138
2078	0.9824454683	4960.498959
2079	0.9824458222	4960.448954
2080	0.9824466236	4960.335726
2081	0.9824475024	4960.211556
2082	0.9824477583	4960.175405
2083	0.9824484326	4960.080123
2084	0.9824488123	4960.026473
2085	0.9824494424	4959.937432
2086	0.9824500226	4959.855451
2087	0.9824502154	4959.8282
2088	0.9824505102	4959.786548
2089	0.9824514101	4959.659386
2090	0.9824523628	4959.524758
2091	0.9824529167	4959.44647
2092	0.9824533624	4959.383488
2093	0.9824538996	4959.307576
2094	0.9824543686	4959.241295
2095	0.9824547373	4959.189183
2096	0.9824549699	4959.156317
2097	0.9824553895	4959.097019
2098	0.9824563447	4958.962018
2099	0.9824566649	4958.916754
2100	0.9824571735	4958.844874
2101	0.9824577122	4958.768744
2102	0.9824579936	4958.728963
2103	0.982458731	4958.624745
2104	0.9824593136	4958.542396
2105	0.9824601903	4958.418483
2106	0.9824605245	4958.371239
2107	0.9824607566	4958.338427
2108	0.9824614143	4958.245468
2109	0.9824619399	4958.171173
2110	0.9824626771	4958.066958
2111	0.9824632083	4957.991875
2112	0.982463939	4957.888581
2113	0.982464597	4957.795563
2114	0.9824650145	4957.736538
2115	0.9824655328	4957.663264
2116	0.9824661257	4957.579456
2117	0.9824665626	4957.517683
2118	0.9824668178	4957.481605
2119	0.9824672965	4957.413938
2120	0.9824677737	4957.346471
2121	0.9824680296	4957.310282
2122	0.9824682698	4957.276327
2123	0.982468454	4957.250287
2124	0.9824688376	4957.196047
2125	0.9824691479	4957.152182
2126	0.9824701076	4957.016492
2127	0.9824704571	4956.967078
2128	0.9824707463	4956.926193
2129	0.9824715659	4956.81031
2130	0.9824722803	4956.709294
2131	0.982473004	4956.606965
2132	0.9824733521	4956.557746
2133	0.9824737798	4956.497267
2134	0.9824740029	4956.465709
2135	0.982474252	4956.430497
2136	0.9824748865	4956.340774
2137	0.9824761294	4956.165018
2138	0.9824764632	4956.117806
2139	0.9824780001	4955.900469
2140	0.9824784195	4955.84115
2141	0.9824789229	4955.769969
2142	0.9824791701	4955.734999
2143	0.9824793685	4955.706942
2144	0.9824798314	4955.64148
2145	0.9824802004	4955.589285
2146	0.9824808287	4955.500426
2147	0.9824813758	4955.423054
2148	0.982482114	4955.318646
2149	0.9824827989	4955.221783
2150	0.9824831122	4955.177466
2151	0.9824835868	4955.110334
2152	0.982484347	4955.002809
2153	0.9824845217	4954.978106
2154	0.9824852718	4954.871995
2155	0.9824858492	4954.790331
2156	0.982486353	4954.719065
2157	0.982486796	4954.6564
2158	0.9824873994	4954.571047
2159	0.9824879107	4954.498718
2160	0.9824882827	4954.446094
2161	0.9824886684	4954.391536
2162	0.9824893831	4954.29043
2163	0.9824895999	4954.259761
2164	0.9824902467	4954.168252
2165	0.9824904345	4954.141696
2166	0.9824911786	4954.036425
2167	0.9824916514	4953.969536
2168	0.9824921986	4953.892122
2169	0.9824927542	4953.813513
2170	0.9824928968	4953.793333
2171	0.9824932566	4953.742434
2172	0.982493616	4953.691585
2173	0.9824939649	4953.64222
2174	0.982494271	4953.59891
2175	0.9824951503	4953.474503
2176	0.9824957617	4953.38799
2177	0.9824963501	4953.304743
2178	0.9824966151	4953.267241
2179	0.982497132	4953.194106
2180	0.9824977485	4953.10687
2181	0.9824980058	4953.070467
2182	0.9824982653	4953.033751
2183	0.9824989569	4952.935881
2184	0.9824994887	4952.860628
2185	0.9824998823	4952.804926
2186	0.982500593	4952.704359
2187	0.982500899	4952.661067
2188	0.9825014887	4952.577608
2189	0.9825022742	4952.466442
2190	0.9825028864	4952.379804
2191	0.9825035309	4952.288605
2192	0.9825040222	4952.219065
2193	0.9825048655	4952.099721
2194	0.9825052663	4952.042992
2195	0.9825057075	4951.980546
2196	0.9825065154	4951.866202
2197	0.9825069399	4951.806125
2198	0.9825079609	4951.661621
2199	0.9825083099	4951.612225
2200	0.9825084515	4951.592182
2201	0.9825089157	4951.526467
2202	0.9825099449	4951.38079
2203	0.9825104242	4951.31295
2204	0.9825105788	4951.291059
2205	0.9825110114	4951.229822
2206	0.9825120454	4951.083464
2207	0.9825123109	4951.045875
2208	0.9825127074	4950.989755
2209	0.9825131984	4950.920236
2210	0.9825140734	4950.796371
2211	0.9825146056	4950.721033
2212	0.9825151156	4950.648827
2213	0.9825155944	4950.581052
2214	0.9825158859	4950.539786
2215	0.9825165549	4950.445064
2216	0.9825166571	4950.430606
2217	0.9825172905	4950.340922
2218	0.9825176309	4950.292727
2219	0.9825179728	4950.244329
2220	0.9825188195	4950.12444
2221	0.9825191233	4950.081429
2222	0.9825194866	4950.029997
2223	0.9825201788	4949.931991
2224	0.9825207211	4949.855197
2225	0.9825217657	4949.707298
2226	0.9825221148	4949.657859
2227	0.9825224546	4949.609745
2228	0.9825228044	4949.560222
2229	0.9825232807	4949.49277
2230	0.9825236071	4949.446544
2231	0.9825241334	4949.372019
2232	0.9825245517	4949.312789
2233	0.9825251297	4949.23094
2234	0.9825259346	4949.116959
2235	0.9825266183	4949.020139
2236	0.9825272884	4948.925232
2237	0.9825276281	4948.877128
2238	0.9825283171	4948.779549
2239	0.9825288854	4948.699061
2240	0.9825294531	4948.61867
2241	0.9825301724	4948.51679
2242	0.9825303401	4948.493041
2243	0.9825308414	4948.422035
2244	0.9825314474	4948.336205
2245	0.9825316395	4948.308995
2246	0.9825321676	4948.234203
2247	0.9825324981	4948.187387
2248	0.9825329649	4948.121279
2249	0.9825339557	4947.980929
2250	0.9825342805	4947.934929
2251	0.982535001	4947.832867
2252	0.9825352096	4947.803314
2253	0.9825357633	4947.724888
2254	0.9825361838	4947.665327
2255	0.9825364972	4947.620931
2256	0.982537212	4947.519677
2257	0.9825382109	4947.378171
2258	0.9825393832	4947.212085
2259	0.9825394211	4947.206729
2260	0.9825400325	4947.120099
2261	0.9825404139	4947.066068
2262	0.9825408658	4947.002053
2263	0.9825414988	4946.91237
2264	0.9825422561	4946.805078
2265	0.9825427961	4946.72857
2266	0.9825435172	4946.626403
2267	0.9825441182	4946.541245
2268	0.9825447918	4946.445808
2269	0.9825452154	4946.385787
2270	0.9825453838	4946.361929
2271	0.9825459595	4946.280356
2272	0.9825463431	4946.226001
2273	0.9825468344	4946.156382
2274	0.9825474523	4946.068824
2275	0.9825483722	4945.938472
2276	0.9825486052	4945.905456
2277	0.9825492083	4945.819995
2278	0.9825496485	4945.75761
2279	0.9825499347	4945.717057
2280	0.9825499639	4945.712926
2281	0.9825502741	4945.668967
2282	0.9825511587	4945.543594
2283	0.9825515567	4945.487199
2284	0.982551765	4945.457674
2285	0.9825518945	4945.439322
2286	0.9825525982	4945.339601
2287	0.9825531639	4945.259419
2288	0.9825539195	4945.152333
2289	0.9825540631	4945.131979
2290	0.9825544118	4945.082565
2291	0.9825549254	4945.009777
2292	0.982555645	4944.907785
2293	0.9825557696	4944.890115
2294	0.9825561999	4944.829128
2295	0.9825570761	4944.704942
2296	0.9825573436	4944.66703
2297	0.9825575243	4944.641416
2298	0.9825581945	4944.546423
2299	0.9825588253	4944.457004
2300	0.9825591227	4944.414846
2301	0.9825594499	4944.368465
2302	0.9825600008	4944.290386
2303	0.9825610295	4944.144563
2304	0.9825615437	4944.071667
2305	0.9825619795	4944.009893
2306	0.9825623324	4943.959866
2307	0.9825628581	4943.88533
2308	0.982563172	4943.840834
2309	0.9825637182	4943.763405
2310	0.9825640464	4943.716878
2311	0.9825648132	4943.608164
2312	0.9825654029	4943.524559
2313	0.9825657253	4943.478852
2314	0.9825662969	4943.397815
2315	0.9825666603	4943.346299
2316	0.9825675071	4943.226235
2317	0.9825679398	4943.164881
2318	0.9825687986	4943.043115
2319	0.9825694011	4942.957698
2320	0.9825700461	4942.866238
2321	0.9825704422	4942.810068
2322	0.9825707999	4942.759356
2323	0.982571249	4942.695667
2324	0.9825720393	4942.583617
2325	0.9825727138	4942.487965
2326	0.9825733846	4942.392844
2327	0.9825735416	4942.370581
2328	0.9825745259	4942.230993
2329	0.98257488	4942.180775
2330	0.982575522	4942.089736
2331	0.9825759731	4942.025759
2332	0.9825768063	4941.907597
2333	0.9825774302	4941.819123
2334	0.9825777	4941.780849
2335	0.9825785628	4941.658491
2336	0.9825793696	4941.544056
2337	0.9825798395	4941.477421
2338	0.9825801584	4941.43218
2339	0.98258077	4941.345437
2340	0.9825818069	4941.198363
2341	0.9825819201	4941.182317
2342	0.9825824569	4941.10617
2343	0.9825827528	4941.064201
2344	0.9825831537	4941.007337
2345	0.9825834737	4940.961947
2346	0.9825837226	4940.926631
2347	0.9825838865	4940.903392
2348	0.9825846965	4940.788483
2349	0.9825849651	4940.750392
2350	0.9825855205	4940.671607
2351	0.9825861307	4940.585035
2352	0.9825866989	4940.50444
2353	0.9825873431	4940.413044
2354	0.9825882856	4940.279334
2355	0.9825890765	4940.167138
2356	0.9825895968	4940.093318
2357	0.9825904002	4939.979345
2358	0.9825907542	4939.929121
2359	0.9825914402	4939.831794
2360	0.9825919036	4939.766041
2361	0.982592953	4939.617152
2362	0.982593105	4939.595583
2363	0.9825935511	4939.532285
2364	0.9825938301	4939.492696
2365	0.9825942308	4939.435838
2366	0.9825944558	4939.403913
2367	0.9825949907	4939.328021
2368	0.9825954036	4939.269425
2369	0.9825960847	4939.172779
2370	0.9825967794	4939.074206
2371	0.9825975527	4938.964478
2372	0.9825984367	4938.839034
2373	0.9825993198	4938.713714
2374	0.9825998006	4938.645477
2375	0.9826004764	4938.549565
2376	0.9826012077	4938.445791
2377	0.9826015152	4938.402151
2378	0.9826017996	4938.36179
2379	0.9826025782	4938.25128
2380	0.9826031315	4938.172757
2381	0.9826033815	4938.137272
2382	0.982603551	4938.113216
2383	0.9826044317	4937.988214
2384	0.9826050699	4937.897635
2385	0.9826057497	4937.801149
2386	0.9826058046	4937.79336
2387	0.9826063494	4937.716024
2388	0.9826068795	4937.64079
2389	0.9826071296	4937.605288
2390	0.9826075426	4937.546667
2391	0.98260804	4937.476064
2392	0.9826087734	4937.371952
2393	0.9826095212	4937.265797
2394	0.9826096964	4937.240933
2395	0.9826099403	4937.206312
2396	0.9826101148	4937.181532
2397	0.9826107569	4937.090382
2398	0.9826110555	4937.047998
2399	0.9826113656	4937.00398
2400	0.9826116872	4936.958316
2401	0.9826123468	4936.864689
2402	0.9826129659	4936.776793
2403	0.9826131736	4936.747308
2404	0.9826134506	4936.707986
2405	0.9826142975	4936.587739
2406	0.9826151307	4936.469445
2407	0.9826154274	4936.427332
2408	0.9826156695	4936.39296
2409	0.9826159729	4936.349876
2410	0.9826161498	4936.324756
2411	0.98261644	4936.283556
2412	0.9826168068	4936.231479
2413	0.9826170377	4936.198692
2414	0.9826173882	4936.148928
2415	0.9826178082	4936.0893
2416	0.9826179447	4936.069913
2417	0.982618353	4936.01194
2418	0.9826188691	4935.938661
2419	0.9826191449	4935.899497
2420	0.982619474	4935.852769
2421	0.9826197339	4935.815863
2422	0.9826205123	4935.705328
2423	0.9826211448	4935.615523
2424	0.9826217183	4935.534081
2425	0.9826222142	4935.463655
2426	0.9826225246	4935.41958
2427	0.9826226585	4935.400574
2428	0.9826231827	4935.326128
2429	0.9826236894	4935.254172
2430	0.9826241934	4935.182593
2431	0.9826249628	4935.073332
2432	0.9826252496	4935.032596
2433	0.9826256345	4934.977943
2434	0.9826263932	4934.870193
2435	0.9826269904	4934.785374
2436	0.9826273682	4934.731711
2437	0.9826279814	4934.644627
2438	0.9826286606	4934.548153
2439	0.9826291266	4934.48197
2440	0.9826300816	4934.34633
2441	0.982630432	4934.296551
2442	0.9826306412	4934.266838
2443	0.9826308554	4934.236414
2444	0.9826312299	4934.183222
2445	0.9826316814	4934.119095
2446	0.9826323709	4934.021142
2447	0.9826330134	4933.929882
2448	0.9826334813	4933.863421
2449	0.982633945	4933.797545
2450	0.9826342372	4933.756034
2451	0.9826348057	4933.675277
2452	0.982634873	4933.665723
2453	0.9826352762	4933.608445
2454	0.9826353736	4933.594601
2455	0.9826359986	4933.505816
2456	0.9826366382	4933.414959
2457	0.9826372849	4933.323085
2458	0.9826374461	4933.300182
2459	0.9826383036	4933.17836
2460	0.9826384772	4933.153691
2461	0.9826391062	4933.06433
2462	0.9826399765	4932.940683
2463	0.982640541	4932.860473
2464	0.9826408057	4932.822863
2465	0.9826412931	4932.753611
2466	0.9826416421	4932.704031
2467	0.9826416677	4932.700394
2468	0.9826422244	4932.62129
2469	0.9826425783	4932.571017
2470	0.9826430737	4932.500613
2471	0.9826436502	4932.418704
2472	0.9826439342	4932.378347
2473	0.9826443333	4932.321633
2474	0.9826448283	4932.251305
2475	0.982645168	4932.20303
2476	0.9826457298	4932.123193
2477	0.9826464486	4932.021052
2478	0.9826467913	4931.972349
2479	0.9826472668	4931.90479
2480	0.9826473532	4931.892503
2481	0.9826479647	4931.805611
2482	0.982648175	4931.775721
2483	0.9826491165	4931.641928
2484	0.9826496208	4931.570254
2485	0.9826501429	4931.496052
2486	0.9826505056	4931.444505
2487	0.9826514984	4931.303399
2488	0.9826519475	4931.239572
2489	0.9826522588	4931.195337
2490	0.9826525159	4931.158792
2491	0.9826535032	4931.018467
2492	0.9826538486	4930.969367
2493	0.9826548341	4930.829292
2494	0.982655424	4930.74545
2495	0.9826558041	4930.691417
2496	0.9826565114	4930.590889
2497	0.9826572619	4930.484205
2498	0.9826582393	4930.345267
2499	0.9826585473	4930.301485
